#./overdamped_3d --dev=1 --amp=40.0 --omega=6.28318530718 --force=0 --Dg=0.01 --block=1 --paths=1 --periods=25 --trans=0 --samples=1 --spp=400 --algorithm=euler --pav=1 --mode=trajectory --domain=1d --domainx=s:-2:2:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30 --zeta=0 --comp=0 --mean=0 --second=3.14 --skew=0.99 --distribution=s>> trajektoria_s_var_3.14_skew_0.99_lam_30_Dg_0.01_amp_40.0_29.dat
#t <x> <x^2> qnu(q) mu_q Dx Gx EBx
5.575000e-01 7.910273e+00 6.257241e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.600000e-01 7.897575e+00 6.237170e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.625000e-01 7.886147e+00 6.219131e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.650000e-01 7.890001e+00 6.225212e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.675000e-01 7.893472e+00 6.230690e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.700000e-01 7.882452e+00 6.213306e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.725000e-01 7.872535e+00 6.197680e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.750000e-01 7.863608e+00 6.183634e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.775000e-01 7.869717e+00 6.193244e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.800000e-01 7.861073e+00 6.179646e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.825000e-01 7.853292e+00 6.167420e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.850000e-01 7.846290e+00 6.156427e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.875000e-01 7.839988e+00 6.146542e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.900000e-01 7.834317e+00 6.137652e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.925000e-01 7.829212e+00 6.129656e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.950000e-01 7.824617e+00 6.122464e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.975000e-01 7.820483e+00 6.115995e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.000000e-01 7.830903e+00 6.132304e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.025000e-01 7.826139e+00 6.124846e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.050000e-01 7.821852e+00 6.118137e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.075000e-01 7.832136e+00 6.134235e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.100000e-01 7.841392e+00 6.148742e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.125000e-01 7.835579e+00 6.139631e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.150000e-01 7.830348e+00 6.131436e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.175000e-01 7.839783e+00 6.146219e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.200000e-01 7.834131e+00 6.137361e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.225000e-01 7.829045e+00 6.129395e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.250000e-01 7.824468e+00 6.122229e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.275000e-01 7.834490e+00 6.137923e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.300000e-01 7.843510e+00 6.152065e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.325000e-01 7.837486e+00 6.142618e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.350000e-01 7.846207e+00 6.156296e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.375000e-01 7.854055e+00 6.168618e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.400000e-01 7.846977e+00 6.157504e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.425000e-01 6.432141e+00 4.137244e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.450000e-01 6.523962e+00 4.256209e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.475000e-01 6.628149e+00 4.393235e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.500000e-01 6.025878e+00 3.631121e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.525000e-01 6.129657e+00 3.757269e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.550000e-01 6.221409e+00 3.870593e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.575000e-01 6.314147e+00 3.986846e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.600000e-01 6.407029e+00 4.105002e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.625000e-01 6.513334e+00 4.242352e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.650000e-01 6.603626e+00 4.360788e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.675000e-01 6.691464e+00 4.477570e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.700000e-01 6.790316e+00 4.610839e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.725000e-01 6.870659e+00 4.720596e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.750000e-01 6.946823e+00 4.825835e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.775000e-01 7.018527e+00 4.925972e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.800000e-01 7.085616e+00 5.020596e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.825000e-01 7.148041e+00 5.109449e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.850000e-01 7.219987e+00 5.212822e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.875000e-01 7.272153e+00 5.288421e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.900000e-01 7.334179e+00 5.379019e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.925000e-01 7.390921e+00 5.462571e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.950000e-01 7.428519e+00 5.518290e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
6.975000e-01 7.462722e+00 5.569222e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.000000e-01 7.507929e+00 5.636900e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.025000e-01 7.534776e+00 5.677285e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.050000e-01 7.559086e+00 5.713979e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.075000e-01 7.595222e+00 5.768739e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.100000e-01 7.627881e+00 5.818457e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.125000e-01 7.657370e+00 5.863531e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.150000e-01 7.669834e+00 5.882635e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.175000e-01 7.681073e+00 5.899889e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.200000e-01 7.705349e+00 5.937241e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.225000e-01 7.727229e+00 5.971007e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.250000e-01 7.746942e+00 6.001510e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.275000e-01 7.764696e+00 6.029050e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.300000e-01 7.780684e+00 6.053904e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.325000e-01 7.795078e+00 6.076324e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.350000e-01 7.808036e+00 6.096543e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.375000e-01 7.805558e+00 6.092674e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.400000e-01 7.817470e+00 6.111283e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.425000e-01 7.814049e+00 6.105936e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.450000e-01 7.810970e+00 6.101126e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.475000e-01 7.808199e+00 6.096797e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.500000e-01 7.819847e+00 6.115000e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.525000e-01 7.830330e+00 6.131408e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.550000e-01 7.839767e+00 6.146194e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.575000e-01 7.834117e+00 6.137339e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.600000e-01 7.843174e+00 6.151538e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.625000e-01 7.837184e+00 6.142145e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.650000e-01 7.845935e+00 6.155869e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.675000e-01 7.853810e+00 6.168233e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.700000e-01 7.860899e+00 6.179373e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.725000e-01 7.853136e+00 6.167175e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.750000e-01 7.846149e+00 6.156206e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.775000e-01 7.839862e+00 6.146343e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.800000e-01 7.848345e+00 6.159652e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.825000e-01 7.855979e+00 6.171641e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.850000e-01 7.848709e+00 6.160223e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.875000e-01 7.856307e+00 6.172156e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.900000e-01 7.849003e+00 6.160685e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.925000e-01 7.856572e+00 6.172573e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.950000e-01 7.849242e+00 6.161060e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
7.975000e-01 7.842645e+00 6.150708e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.000000e-01 5.853892e+00 3.426805e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.025000e-01 3.838273e+00 1.473234e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.050000e-01 3.754504e+00 1.409630e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.075000e-01 3.665636e+00 1.343688e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.100000e-01 3.586126e+00 1.286030e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.125000e-01 3.502916e+00 1.227042e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.150000e-01 3.402302e+00 1.157566e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.175000e-01 3.298610e+00 1.088083e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.200000e-01 3.206912e+00 1.028428e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.225000e-01 3.114196e+00 9.698217e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.250000e-01 3.021305e+00 9.128282e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.275000e-01 2.914956e+00 8.496969e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.300000e-01 2.824584e+00 7.978278e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.325000e-01 2.736638e+00 7.489189e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.350000e-01 2.637655e+00 6.957225e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.375000e-01 8.703389e-01 7.574898e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.400000e-01 9.277244e-01 8.606725e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.425000e-01 9.806190e-01 9.616135e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.450000e-01 1.029199e+00 1.059250e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.475000e-01 1.073678e+00 1.152784e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.500000e-01 1.114296e+00 1.241657e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.525000e-01 1.151306e+00 1.325506e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.550000e-01 1.199107e+00 1.437857e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.575000e-01 1.228354e+00 1.508855e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.600000e-01 1.254862e+00 1.574679e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.625000e-01 1.278862e+00 1.635487e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.650000e-01 -1.672935e-02 2.798713e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.675000e-01 9.032774e-02 8.159101e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.700000e-01 1.969911e-01 3.880551e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.725000e-01 3.021282e-01 9.128144e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.750000e-01 4.046698e-01 1.637576e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.775000e-01 5.036641e-01 2.536775e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.800000e-01 5.983172e-01 3.579835e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.825000e-01 6.738746e-01 4.541070e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.850000e-01 7.449445e-01 5.549423e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.875000e-01 8.255281e-01 6.814967e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.900000e-01 9.004161e-01 8.107491e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.925000e-01 9.554734e-01 9.129295e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.950000e-01 1.020267e+00 1.040944e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
8.975000e-01 1.065510e+00 1.135311e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.000000e-01 1.106844e+00 1.225104e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.025000e-01 1.158664e+00 1.342502e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.050000e-01 1.191649e+00 1.420028e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.075000e-01 1.235733e+00 1.527036e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.100000e-01 1.261545e+00 1.591496e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.125000e-01 1.299051e+00 1.687532e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.150000e-01 1.332963e+00 1.776790e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.175000e-01 1.349452e+00 1.821020e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.200000e-01 1.378477e+00 1.900198e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.225000e-01 1.390519e+00 1.933544e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.250000e-01 1.401379e+00 1.963862e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.274999e-01 1.425310e+00 2.031510e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.300000e-01 1.446879e+00 2.093459e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.325000e-01 1.452168e+00 2.108792e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.350000e-01 -9.128379e-01 8.332730e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.375000e-01 -8.446165e-01 7.133771e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.400000e-01 -7.852858e-01 6.166738e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.425000e-01 -7.216382e-01 5.207617e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.450000e-01 -6.394947e-01 4.089535e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.475000e-01 -5.521839e-01 3.049071e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.500000e-01 -4.599748e-01 2.115768e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.525000e-01 -3.774395e-01 1.424606e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.550000e-01 -2.774073e-01 7.695480e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.575000e-01 -1.883015e-01 3.545745e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.600000e-01 -8.299807e-02 6.888679e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.625000e-01 9.586625e-03 9.190338e-05 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.650000e-01 1.025110e-01 1.050850e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.675000e-01 2.090571e-01 4.370486e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.700000e-01 2.998087e-01 8.988524e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.725000e-01 4.024190e-01 1.619411e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.750000e-01 4.873596e-01 2.375194e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.775000e-01 5.686458e-01 3.233580e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.800000e-01 6.599799e-01 4.355735e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.825000e-01 7.319093e-01 5.356913e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.850000e-01 8.133704e-01 6.615714e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.875000e-01 8.750046e-01 7.656332e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.899999e-01 9.320329e-01 8.686853e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.925000e-01 9.987242e-01 9.974501e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.950000e-01 1.045791e+00 1.093678e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
9.975000e-01 1.102983e+00 1.216573e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.000000e+00 1.155148e+00 1.334367e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.002500e+00 -4.543458e-01 2.064301e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.005000e+00 -3.715621e-01 1.380584e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.007500e+00 -2.854570e-01 8.148571e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.010000e+00 -1.824327e-01 3.328167e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.012500e+00 -7.702106e-02 5.932244e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.015000e+00 2.975354e-02 8.852729e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.017500e+00 1.226382e-01 1.504013e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.020000e+00 2.289582e-01 5.242186e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.022500e+00 3.334196e-01 1.111686e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.025000e+00 4.349836e-01 1.892107e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.027500e+00 5.327423e-01 2.838144e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.030000e+00 6.118130e-01 3.743152e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.032500e+00 6.866028e-01 4.714234e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.035000e+00 7.568721e-01 5.728554e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.037500e+00 8.224998e-01 6.765059e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.040000e+00 8.834678e-01 7.805153e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.042500e+00 9.539863e-01 9.100899e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.045000e+00 1.004759e+00 1.009540e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.047500e+00 1.051317e+00 1.105267e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.050000e+00 1.093889e+00 1.196593e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.052500e+00 1.146863e+00 1.315295e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.055000e+00 1.180927e+00 1.394589e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.057500e+00 1.226005e+00 1.503088e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.060000e+00 1.252734e+00 1.569342e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.062500e+00 1.276935e+00 1.630564e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.065000e+00 1.312971e+00 1.723894e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.067500e+00 1.331398e+00 1.772621e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.070000e+00 1.362181e+00 1.855537e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.072500e+00 1.375821e+00 1.892882e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.075000e+00 1.402266e+00 1.966350e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.077500e+00 1.411968e+00 1.993654e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.080000e+00 1.434855e+00 2.058810e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.082500e+00 1.455479e+00 2.118418e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.085000e+00 1.474056e+00 2.172841e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.087500e+00 1.476644e+00 2.180477e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.090000e+00 1.478974e+00 2.187365e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.092500e+00 1.481072e+00 2.193576e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.095000e+00 1.342562e+00 1.802472e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.097500e+00 1.372259e+00 1.883094e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.100000e+00 1.411582e+00 1.992563e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.102500e+00 1.434507e+00 2.057811e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.105000e+00 1.455165e+00 2.117505e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.107500e+00 2.923926e-01 8.549344e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.110000e+00 3.810772e-01 1.452199e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.112500e+00 4.809747e-01 2.313367e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.115000e+00 5.625581e-01 3.164716e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.117500e+00 6.400764e-01 4.096978e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.120000e+00 7.273525e-01 5.290416e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.122500e+00 7.949752e-01 6.319855e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.125000e+00 8.720765e-01 7.605174e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.127500e+00 9.434713e-01 8.901381e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.130000e+00 9.950984e-01 9.902207e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.132500e+00 1.056611e+00 1.116428e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.135000e+00 1.098723e+00 1.207192e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.137500e+00 1.151267e+00 1.325417e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.140000e+00 1.184929e+00 1.404058e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.142500e+00 1.229637e+00 1.512006e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.145000e+00 1.270166e+00 1.613321e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.147500e+00 1.306849e+00 1.707854e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.150000e+00 1.325867e+00 1.757924e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.152500e+00 1.357187e+00 1.841957e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.155000e+00 1.371315e+00 1.880504e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.157500e+00 1.384060e+00 1.915622e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.160000e+00 1.409696e+00 1.987243e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.162500e+00 1.432808e+00 2.052938e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.165000e+00 1.439492e+00 2.072136e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
